"","time","S","E","I_sc","I_c","I_ct","I_ch","I_cicu","death","R","R_ct","N_contact","N","CumIncid","Cum_import","Cum_ss","CumIncid_tot","CumED_ct","CumAdmit","CumICU","Cumdx_ct","Cumdx_admicu","Cumdx_tot","pSet","dur_latent","dur_incubation","dur_symptomatic","dur_admitted","dur_icu","prob_test","prob_admit_diagnosed","condprob_icu","condprob_cfr","R0","initpop","seed_backCalc","prop_travel_test","drop_Reffective","social_distancing","tau_1","tau_2","tau_1_max","tau_2_max","when_test_increase","Ncases_trigger","serial_interval","event_ss","event_ss_modulo","cfr_among_dx","import_travel","prob_diagnosed","prob_test_max","dur_subclinical","dur_inf","beta","omega","alpha","g1","g2","g3","rate_icu","death_rate","length_of_stay","parm_import","prob_admit","min_SI_calc","max_SI_calc","valid_si_check","validity_cfr_among_dx","valid_cfr_check","prob_test_max_valid","valid_prob_test_max_check","valid_tau_1_check","valid_tau_2_check","valid_prob_test_check","valid_keep","LHS_seed"
"22",21,6193905.1811935,492.295415152404,598.114359132809,656.111927054336,72.3561736209,46.3310120098414,7.42878400747818,6.067055896577,834.708954621304,112.405125003635,6196598.81697447,6196731,2604.81880060245,1.00000235373523,20.0000035430933,2625.81880649929,154.640653766657,89.947496771774,20.1204189950853,11.1609546662396,46.7744491037789,57.9354037700184,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"23",22,6193595.07019737,543.634857738454,660.403298347019,724.672983642587,80.0466403557827,51.3354709444078,8.26705527937795,6.96474741391582,933.256361513043,127.348387385933,6196584.38608601,6196731,2914.92975786654,1.00000235373523,20.0000424002458,2935.92980262052,173.20826081999,100.754040559428,22.8365653457302,13.5881183850414,58.2438378822943,71.8319562673356,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"24",23,6193247.54116132,604.333217589251,730.177725702624,800.435026269367,88.5275559406215,56.8509813403189,9.18740754039078,7.9630150463883,1042.10065853165,143.883250714501,6196568.47104013,6196731,3257.45880760176,1.00000235373523,25.0000287196088,3283.45883867512,193.720076336142,112.692134246077,25.8451872101979,16.2727361212206,70.9551751534404,87.2279112746604,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"25",24,6192863.86994488,669.717317164501,808.293815352484,884.455347611524,97.9176831541594,62.9519722894387,10.199558361834,9.07179896794733,1162.34579583429,162.176766377208,6196550.85898723,6196731,3636.13002688599,1.00000235373523,30.0000258736572,3667.13005511339,216.416238407786,125.901540742801,29.1767959454036,19.241891993369,85.0370457625244,104.278937755893,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"26",25,6192445.13301386,737.096583765505,893.869667201831,977.610340851066,108.315514042905,69.7018480435395,11.3146656009916,10.3022364404111,1295.23823419156,182.417896003013,6196531.36573587,6196731,4054.86695444455,1.00000235373523,30.000029342551,4085.86698614084,241.53261969632,140.519540434541,32.8658473745915,22.5262415997748,100.634502219079,123.160743818852,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"27",26,6191982.37847341,812.738244180682,987.278086223514,1080.5173536045,119.790609161123,77.1478813447003,12.5441331253769,11.6667691346658,1442.12686552986,204.81158428647,6196509.85060723,6196731,4517.62149489464,1.00000235373523,30.000029342551,4548.62152659093,269.287691262069,156.673285790268,36.9497720161275,26.1590133595887,117.905726506054,144.064739865641,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"28",27,6191471.20751992,896.870545909338,1090.00137861208,1194.01307225135,132.436771468913,85.3520761841101,13.8995890396772,13.1791481653584,1604.4613600241,229.578538419546,6196486.13241514,6196731,5028.79244837821,1.00000235373523,30.000029342551,5059.7924800745,299.935492722189,174.510630555417,41.4689638424855,30.1759630495164,137.021998091191,167.197961140705,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"29",28,6190906.68079094,990.057376491548,1203.30366630681,1319.15749265266,146.372504565475,94.3914870999009,15.3936648720479,14.8545077793648,1783.82792752566,256.960581760909,6196459.98783568,6196731,5593.31917735811,1.00000235373523,30.000029342551,5624.3192090544,333.770046933618,194.20269914408,46.4677136149702,34.6162566600542,158.17121976626,192.787476426312,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"30",29,6190283.30262047,1093.07897346752,1328.40376306954,1457.17450337893,161.734425855289,104.354487920117,17.0404181294704,16.7095093323272,1981.9765501206,287.224748256924,6196431.16115876,6196731,6216.69734630904,1.00000387915514,30.000029342551,6247.69737953075,371.121784129478,215.94180536465,51.9949326226631,39.5231422740749,181.56080531303,221.083947587103,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"31",30,6189594.45981578,1206.90006623617,1466.56845566542,1609.79161501644,178.765113470295,115.365821136108,18.856009123832,18.762522716193,2200.85908297293,320.671497880059,6196399.25053355,6196731,6905.04014630062,1.5000085742962,30.000029342551,6936.54018421747,412.452022899117,239.968941427371,58.1052090355978,44.9454304140609,207.421843475047,252.367273889107,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"32",31,6188987.9010383,1210.72367483891,1590.23340580386,1775.48627772105,197.23678449936,127.334617199788,20.8566715492524,21.0338862396803,2442.5663912641,357.627252585395,6196364.53804051,6196731,7511.098923309,2.00000904987511,30.000029342551,7543.09896170142,457.77140861525,266.317803458223,64.8573221243505,50.9363248140045,236.0041523944,286.940477208405,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"33",32,6188329.40682415,1254.20294200323,1692.1211058246,1946.10257912458,216.19940630813,139.739860093174,23.0364348985055,23.5447381999588,2708.36481259346,398.281296803785,6196328.4795605,6196731,8169.59312889498,2.00001761193059,30.000029342551,8201.59317584945,506.261934262365,294.539802041187,72.2895204488198,57.5252861393573,267.484274373322,325.009560512679,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"34",33,6187619.52646896,1320.61574343678,1790.92603580149,2118.95674782989,235.460066713306,152.418684580029,25.3731593259516,26.3143103581056,2998.69895511591,442.709827869332,6196291.43377902,6196731,8878.97346845449,2.50002067454309,30.0000419017938,8911.47353103082,557.779802498135,324.496246348588,80.4198949599697,64.7232740501565,301.962045400086,366.685319450242,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"35",34,6186852.4480952,1405.57003201296,1896.18880331876,2294.2859787457,255.036217673719,165.387202980473,27.8471910090678,29.3594112188201,3313.8957748718,490.98129295579,6196253.36997712,6196731,9640.05185076778,3.50002068037814,35.0000333389852,9678.55190478711,612.387697017825,356.223618820044,89.2639534375385,72.5403817167024,339.523617125706,412.06399884241,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"36",35,6186030.90996847,1499.65030016524,2011.80659870841,2473.9920324854,275.13610534453,178.767653669917,30.4461312286995,32.6949561276304,3654.41794476112,543.178309036623,6196213.95515363,6196731,10455.0899788774,5.00002196447126,40.0000306857858,10500.0900315276,670.348333111435,389.874822295965,98.8404984772076,80.9887635751796,380.263778802217,461.252542377398,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"37",36,6185156.39772969,1597.71686938756,2137.65263954048,2660.43596355401,296.064846112601,192.714478799638,33.1680736071903,36.3350469226423,4021.0727479232,599.44160445973,6196172.71755456,6196731,11327.1020502508,7.50002196447122,40.0001980918327,11374.6022703071,732.066248025956,425.657801875845,109.177123245242,90.0906047493922,424.307860811885,514.398465561279,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"38",37,6184220.6151824,1704.7408767657,2273.89214490334,2855.22560093822,317.9904089431,207.331043723701,36.0175629453921,40.2939825082547,4414.93980108535,659.953395776761,6196129.36700188,6196731,12259.3846151906,11.000004307457,40.0001980918327,12310.3848175898,797.840045121565,463.746348775642,120.308284328118,99.8750554621662,471.806511365094,571.681566827262,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"39",38,6183220.87193971,1820.1120906161,2421.42292468245,3059.22817296346,340.899727260758,222.668128197818,39.0023130685594,44.5867965514899,4837.28996151369,724.917945434672,6196083.84303493,6196731,13255.6278591578,14.5000030394376,40.0001980918327,13310.128060289,867.802293038822,504.272617474474,132.273144381895,110.374613272758,522.928799209583,633.303412482344,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"40",39,6182154.22952278,1943.65386106989,2580.74617781929,3273.39511845439,364.808313546535,238.783971644559,42.1302235538715,49.2294153905229,5289.48944120585,794.533954530746,6196036.04807587,6196731,14319.7702988442,16.9999802796722,40.0001980918327,14376.7704772157,942.105504558278,547.380374107955,145.112919187567,121.61984891455,577.852841519654,699.472690434206,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"41",40,6181016.93371683,2075.51061624377,2752.22964201677,3498.9797506595,389.822643696937,255.760785237283,45.4117206202504,54.2387978282742,5773.08953668514,869.022790176079,6195985.76605262,6196731,15456.0661185563,17.9999665159732,40.0001980918327,15514.066283164,1021.00880618913,593.247931369689,158.873510974194,133.644825387369,636.775631256638,770.420456644009,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"42",41,6179803.39020018,2216.0408109885,2936.25013166767,3738.25956343275,416.319981950365,273.757436440605,48.8599514288044,59.6332301558412,6289.85087774113,948.637816005765,6195932.42940003,6196731,16669.109635194,18.499966525621,40.0001980918327,16727.6097998115,1105.06587883784,642.142537143538,173.606319876953,146.488908933034,699.916511159136,846.405420092172,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"43",42,6178506.91209905,2365.93083646153,3133.31604656065,3993.60819064759,444.712472681829,292.942500147981,52.4949643965299,65.4329051100094,6841.92910160434,1033.72088334054,6195875.41715766,6196731,17964.087771679,19.9999311802279,40.0001980918327,18024.087900951,1194.9374696908,694.366255986084,189.373635368312,160.207573665747,767.537812017294,927.745385683042,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"44",43,6177123.4814336,2525.84403080547,3344.10250017048,4265.11887198134,474.845620932435,313.320697976053,56.3365561273798,71.6603853433442,7431.65165251086,1124.63825055444,6195814.83673962,6196731,19346.5184568022,20.9999115078252,40.0001980918327,19407.5185664018,1290.73504898523,750.06646194842,206.242452719189,174.860168003892,839.923176747025,1014.78334475092,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"45",44,6175646.37633136,2696.35890859341,3569.35244177649,4554.90239406283,507.068449988613,335.04454792175,60.4019304632881,78.3402487592404,8061.40628884938,1221.74845822136,6195750.14482287,6196731,20822.1235094353,22.4999341102765,40.0002250908636,20884.6236686364,1393.0634578496,809.540177504654,224.281390128656,190.503776049233,917.365717464686,1107.86949351392,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"46",45,6174063.62198399,2882.35354501448,3810.90274647605,4864.58027434525,541.591664249585,358.232005738393,64.7150433686486,85.4994868000031,8733.99775858421,1325.50549143226,6195680.96179985,6196731,22397.377856808,24.9999341100851,45.0002250908636,22467.3780160089,1502.46699674038,873.076694848508,243.570866784681,207.212837610691,1000.20574798397,1207.41858559467,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"47",46,6172375.3881836,3079.18517494376,4069.88611745272,5194.3642513517,578.235794639804,382.897318153229,69.294970391441,93.1675882828982,9452.24422067472,1436.33638051209,6195607.40432854,6196731,24079.1116892715,26.4999327046794,50.0001944262675,24155.6118164024,1619.07232315915,940.859728820323,264.191645701346,225.055662859831,1088.78925080213,1313.84491366197,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"48",47,6170578.04234882,3284.27864426029,4345.63862175502,5546.9144601684,617.461718856426,409.235505956975,74.1625429861938,101.376236894023,10219.1881462595,1554.70177404379,6195528.76399531,6196731,25874.4575503503,28.4999064041477,50.0001944262675,25952.9576511807,1743.67055755331,1013.26722118409,286.230837231191,244.105943336748,1183.48918283094,1427.59512616769,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"49",48,6168659.08662287,3504.23039381636,4638.8019900973,5923.32147447988,659.376695976622,437.331257604867,79.3428297546823,110.159801238617,11038.2123123215,1681.1366218396,6195444.78941543,6196731,27790.9132046226,30.9999780806871,50.0001944262675,27871.9133771295,1876.75875178752,1090.58845462687,309.785405438991,264.450658788308,1284.71909852945,1549.16975731776,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"50",49,6166611.71173122,3739.35294547064,4951.14470709442,6324.28290594163,703.959934463411,467.239701109529,84.8566519472134,119.555297372072,11912.7350140483,1816.16111133757,6195355.38841512,6196731,29836.2880838299,32.9999905286559,50.0001944262675,29919.2882687848,2018.68921233771,1173.08348389208,334.953605221907,286.173063630111,1392.90193174437,1679.07499537448,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"51",50,6164427.00781268,3990.31656682008,5284.17421606312,6751.81789299929,751.491533555421,499.111248213054,90.726774499331,129.602180202413,12846.4155523709,1960.33622259833,6195260.06826354,6196731,32018.9920023671,34.9999905286559,50.0001944262675,32103.992187322,2170.14538182442,1261.12257724413,361.840736982376,309.363161336786,1508.49056228333,1817.85372362011,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"52",51,6162095.95411532,4257.99749421538,5639.33454990078,7207.69843037321,802.168949322434,533.078202708552,96.9778924785793,140.342699353101,13843.180691945,2114.2669743902,6195158.43225614,6196731,34348.0456999172,36.9999903438587,50.0001944262675,34435.0458846872,2331.76045702146,1355.07426123141,390.559877501987,334.118184636488,1631.97110436317,1966.08928899966,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"53",52,6159609.49158489,4543.36867407098,6018.08190701555,7693.45204949246,856.112320158174,569.255141234982,103.635684199398,151.821861352189,14907.1888896305,2278.59188796526,6195050.17499306,6196731,36833.0082342162,38.4999864770814,50.0001944262675,36921.5084151195,2504.11371403819,1455.30318087181,421.230853960108,360.540587149627,1763.85910718819,2124.39969433782,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"54",53,6156956.95803655,4847.48241800295,6421.91439082132,8211.5118426591,913.651457184694,607.822602932174,110.726924576326,164.087771182934,16042.8588654485,2453.98569064643,6194934.71124413,6196731,39484.0418123578,39.9999566704364,50.0001944262675,39574.0419634545,2688.0189630179,1562.25548350466,453.981071774602,388.738370136631,1904.70317084698,2293.44154098361,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
